Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Daily_Return,Volatility,Log_Return,Cumulative_Return
2016-09-07,ADANIPORTS,EQ,270.6,270.0,274.1,266.3,272.0,272.25,270.46,3506325,94830357830000.0,30937.0,1650001,0.4706,0.0060975609756097615,8.684006775994765,0.0060790460763821925,1.6862805822236
2016-09-08,ADANIPORTS,EQ,272.25,272.0,276.5,272.0,274.5,275.6,274.13,3257359,89294662795000.0,23430.0,1495212,0.459,0.012304866850321394,6.795592127970155,0.012229777326433652,1.707030040260144
2016-09-09,ADANIPORTS,EQ,275.6,274.95,275.5,270.1,272.2,272.2,272.99,2254000,61532780620000.01,33687.0,912572,0.4049,-0.012336719883889846,6.651768660822245,-0.01241344892213796,1.6859708888200693
2016-09-12,ADANIPORTS,EQ,272.2,268.9,268.9,256.4,259.75,260.0,260.83,4089149,106657777905000.0,48474.0,2222540,0.5435,-0.044819985304922816,6.092475946542716,-0.04585545920183793,1.6104056983586261
2016-09-14,ADANIPORTS,EQ,260.0,261.0,268.0,256.85,267.2,264.7,262.65,5183715,136148462370000.0,40863.0,2889820,0.5575,0.0180769230769231,5.747481714102078,0.017915478217527876,1.6395168782904936
2016-09-15,ADANIPORTS,EQ,264.7,266.05,269.75,262.0,267.5,267.4,266.48,2969754,79138435405000.0,26640.0,1244739,0.4191,0.010200226671703838,5.577348455205258,0.010148555434787241,1.656240322081141
2016-09-16,ADANIPORTS,EQ,267.4,268.0,275.0,267.7,271.0,271.15,272.05,5596231,152246829440000.0,45907.0,3232204,0.5776,0.014023934181002229,5.641957480505569,0.01392650861922684,1.6794673273459289
2016-09-19,ADANIPORTS,EQ,271.15,272.0,277.7,269.65,275.15,276.15,274.64,3949553,108469644305000.0,40833.0,2059615,0.5215,0.01843997787202656,5.695656239741505,0.0182720230601269,1.7104366676989793
2016-09-20,ADANIPORTS,EQ,276.15,276.95,276.95,267.85,269.4,270.1,271.97,4084585,111087697959999.98,50831.0,2296118,0.5621,-0.021908383125113007,5.582945718529196,-0.022151935548626506,1.6729637658717884
2016-09-21,ADANIPORTS,EQ,270.1,275.0,276.0,268.0,270.1,269.7,271.93,5226987,142137681300000.0,53506.0,2826730,0.5408,-0.0014809329877824018,5.560956468397499,-0.001482030652885708,1.6704862186435443
2016-09-22,ADANIPORTS,EQ,269.7,273.2,277.4,271.55,276.0,275.35,274.93,4923688,135365080850000.0,46503.0,2751349,0.5588000000000001,0.0209492028179461,5.733311594829965,0.020732785562806444,1.7054815732424917
2016-09-23,ADANIPORTS,EQ,275.35,276.75,277.7,273.3,275.3,275.1,275.46,3066615,84472980600000.0,27365.0,1509402,0.4922,-0.0009079353550027758,5.956956901608551,-0.0009083477779616951,1.703933106224839
2016-09-26,ADANIPORTS,EQ,275.1,274.5,274.5,268.8,270.65,270.4,270.86,2817192,76307279805000.0,33302.0,1364613,0.4844,-0.017084696474009564,5.810032158733341,-0.017232323761719945,1.6748219262929713
2016-09-27,ADANIPORTS,EQ,270.4,273.0,273.7,263.8,264.5,264.7,267.73,3623937,97021959825000.0,33994.0,1987631,0.5485,-0.021079881656804744,5.336384543987095,-0.021305234935753453,1.6395168782904936
2016-09-28,ADANIPORTS,EQ,264.7,266.7,272.0,262.1,271.0,271.0,267.72,4450516,119149300615000.02,31887.0,2479755,0.5572,0.023800528900642215,5.172309878090029,0.023521711646645294,1.6785382471353372
2016-09-29,ADANIPORTS,EQ,271.0,273.3,273.7,254.45,260.0,256.8,260.49,7369816,191978266185000.0,39800.0,3616809,0.4908,-0.05239852398523981,5.703910823769481,-0.053821249063894745,1.5905853205326739
2016-09-30,ADANIPORTS,EQ,256.8,258.0,259.8,249.1,255.5,256.75,252.84,8404996,212514046110000.0,52041.0,4443752,0.5287,-0.00019470404984422984,6.1788534749144715,-0.00019472300713849062,1.5902756271291434
2016-10-03,ADANIPORTS,EQ,256.75,260.7,267.5,259.3,264.9,264.5,264.49,3775937,99868330315000.0,54378.0,1396409,0.3697999999999999,0.030185004868549248,5.82865595694771,0.02973840248968653,1.6382781046763717
2016-10-04,ADANIPORTS,EQ,264.5,267.6,269.8,263.1,268.35,268.7,266.74,3083178,82241632230000.0,42922.0,1546854,0.5017,0.015879017013232577,5.827775485257408,0.015754264323091526,1.6642923505729341
2016-10-05,ADANIPORTS,EQ,268.7,269.95,269.95,264.0,265.1,265.45,266.41,2157411,57475024679999.99,25509.0,952480,0.4415,-0.012095273539263096,5.851158230033058,-0.012169016591765027,1.6441622793434514
2016-10-06,ADANIPORTS,EQ,265.45,267.0,267.6,261.2,264.5,264.9,265.21,3683355,97685712930000.0,29330.0,2042773,0.5546,-0.0020719532868713753,5.827391648272673,-0.002074102751656495,1.6407556519046158
2016-10-07,ADANIPORTS,EQ,264.9,267.4,268.2,262.35,267.8,266.85,265.59,3109737,82592985750000.0,20223.0,1658374,0.5333,0.007361268403171195,5.5512658586024655,0.007334306501930007,1.652833694642306
2016-10-10,ADANIPORTS,EQ,266.85,268.95,268.95,263.15,264.0,264.0,264.96,4104061,108741101025000.0,33118.0,2768071,0.6745,-0.010680157391793177,5.495790255060971,-0.010737599633637714,1.635181170641067
2016-10-13,ADANIPORTS,EQ,264.0,263.3,263.3,248.1,251.65,251.1,254.23,5621911,142927046190000.0,65892.0,3405454,0.6057,-0.04886363636363633,6.394952779648959,-0.0500978369827768,1.5552802725301969
2016-10-14,ADANIPORTS,EQ,251.1,252.0,256.2,251.25,254.2,254.35,253.95,2690365,68321652050000.0,49329.0,979756,0.3642,0.012943050577459259,6.962332394372638,0.012860005105234776,1.5754103437596798
2016-10-17,ADANIPORTS,EQ,254.35,253.0,255.05,249.4,251.1,250.75,251.88,1657111,41739917200000.0,42751.0,414130,0.2498999999999999,-0.014153725181835997,7.763470466584005,-0.014254844426729057,1.5531124187054834
2016-10-18,ADANIPORTS,EQ,250.75,251.55,269.0,251.55,268.05,267.0,260.49,4975655,129611438765000.02,48048.0,1505692,0.3026,0.06480558325024921,7.656134021763647,0.06279223155820458,1.6537627748528976
2016-10-19,ADANIPORTS,EQ,267.0,269.0,273.4,262.8,271.0,271.6,269.02,4745567,127663987434999.98,47853.0,1053139,0.2219,0.017228464419475786,7.375544583015514,0.01708173728429166,1.6822545679777043
2016-10-20,ADANIPORTS,EQ,271.6,272.85,286.4,268.7,285.2,285.25,280.65,7256284,203644733250000.0,62138.0,2095099,0.2887,0.05025773195876271,8.606956718183222,0.049035593057643795,1.766800867141532
2016-10-21,ADANIPORTS,EQ,285.25,286.0,288.25,281.65,284.6,285.75,285.24,4031821,115003371034999.98,42877.0,570568,0.1415,0.0017528483786153348,9.679700680520389,0.0017513139327351016,1.7698978011768374
2016-10-24,ADANIPORTS,EQ,285.75,285.4,294.9,283.0,286.3,285.65,290.02,7433061,215576056810000.0,52323.0,1435643,0.1931,-0.00034995625546818676,10.420177794282857,-0.00035001750444861677,1.7692784143697762
2016-10-25,ADANIPORTS,EQ,285.65,286.65,317.0,280.55,310.65,312.8,303.43,20614093,625496862900000.0,147420.0,2834741,0.1375,0.09504638543672339,14.54887497915896,0.0907967235006846,1.9374419324868408
2016-10-26,ADANIPORTS,EQ,312.8,312.95,316.5,299.35,305.4,305.1,307.21,11974635,367878121875000.0,111689.0,4099495,0.3423,-0.02461636828644498,16.652279755454806,-0.02492441694853202,1.889749148343143
2016-10-27,ADANIPORTS,EQ,305.1,305.45,308.8,299.35,306.65,305.0,303.18,6866827,208188574290000.0,62289.0,2533441,0.3689,-0.00032776138970835866,18.25547574669407,-0.0003278151152124017,1.8891297615360818
2016-10-28,ADANIPORTS,EQ,305.0,306.0,309.7,302.35,306.75,307.0,306.7,6175751,189410282385000.0,61223.0,3311858,0.5363,0.006557377049180246,19.792749204037328,0.006535970979785449,1.901517497677302
2016-10-30,ADANIPORTS,EQ,307.0,308.9,308.9,304.0,304.3,305.3,306.22,429360,13147762910000.0,4324.0,124527,0.29,-0.005537459283387558,20.473908942107354,-0.005552847846364928,1.890987921957265
2016-11-01,ADANIPORTS,EQ,305.3,307.0,308.0,301.45,305.0,305.15,305.21,5197221,158624531480000.0,48755.0,2722063,0.5238,-0.0004913200131019257,20.825487926329533,-0.0004914407503282597,1.8900588417466733
2016-11-02,ADANIPORTS,EQ,305.15,300.0,304.15,297.15,301.5,299.9,300.66,4954922,148974875625000.0,77800.0,2260976,0.4563,-0.017204653449123364,21.00409985044794,-0.017354373235540538,1.8575410343759702
2016-11-03,ADANIPORTS,EQ,299.9,299.7,301.9,287.1,288.65,288.2,294.07,5762076,169445625695000.0,49674.0,2370166,0.4113,-0.03901300433477828,20.851214151224294,-0.03979440218954171,1.7850727779498319
2016-11-04,ADANIPORTS,EQ,288.2,289.0,291.85,284.25,288.0,287.7,288.36,6331988,182587375765000.0,83809.0,3822746,0.6037,-0.001734906315059015,20.509402689631813,-0.001736413007919514,1.7819758439145268
2016-11-07,ADANIPORTS,EQ,287.7,298.3,298.3,290.8,292.25,293.5,292.85,4697049,137554470075000.0,49484.0,2792912,0.5946,0.020159888773027435,20.162807572651896,0.019959368710648885,1.8179002787240655
2016-11-08,ADANIPORTS,EQ,293.5,295.7,295.7,286.5,290.5,289.85,289.21,4446596,128598392805000.0,42803.0,2470986,0.5557,-0.012436115843270756,19.748953836414692,-0.012514091482409149,1.7952926602663388
2016-11-09,ADANIPORTS,EQ,289.85,268.0,283.0,260.9,282.1,282.4,275.1,7432798,204474434825000.0,46586.0,3289721,0.4426,-0.02570294980162169,19.100463448529876,-0.02603904216665503,1.7491483431402932
2016-11-10,ADANIPORTS,EQ,282.4,289.0,297.15,286.0,293.5,294.55,293.6,4488690,131787547890000.02,48698.0,2198975,0.4899,0.04302407932011354,17.220578265282654,0.04212426234860955,1.8244038401982063
2016-11-11,ADANIPORTS,EQ,294.55,288.0,293.0,272.85,280.5,276.75,281.2,4430411,124584431930000.0,63113.0,1963373,0.4432,-0.0604311661857071,15.502016846753788,-0.06233419637895018,1.7141529885413462
2016-11-15,ADANIPORTS,EQ,276.75,280.7,280.7,258.0,265.3,266.65,266.5,4007163,106791213545000.0,46417.0,1649133,0.4115,-0.036495031616982865,13.686777137891138,-0.03717763454213506,1.6515949210281842
2016-11-16,ADANIPORTS,EQ,266.65,271.0,275.0,260.9,264.9,265.25,265.84,3586045,95331934485000.0,41518.0,1835088,0.5117,-0.0052503281455089645,13.85124234409792,-0.005264159552518574,1.6429235057293303
2016-11-17,ADANIPORTS,EQ,265.25,267.0,269.4,262.2,265.0,264.6,265.15,2448535,64923023365000.0,35652.0,1299703,0.5307999999999999,-0.002450518378887767,14.434564465789652,-0.0024535258132371315,1.6388974914834338
2016-11-18,ADANIPORTS,EQ,264.6,265.0,266.3,256.8,262.1,261.9,262.48,2821119,74048747325000.0,25742.0,1507159,0.5342,-0.010204081632653184,15.750338342270226,-0.01025650016718922,1.6221740476927864
2016-11-21,ADANIPORTS,EQ,261.9,262.05,265.0,245.15,258.65,255.7,253.5,4715918,119549824209999.98,52487.0,1826801,0.3874,-0.023673157693776203,17.434965435529165,-0.023957869216525228,1.5837720656550038
2016-11-22,ADANIPORTS,EQ,255.7,257.0,263.2,257.0,261.15,260.8,260.29,4773262,124245149934999.98,49322.0,2752658,0.5767,0.019945248337896127,18.44123597299768,0.0197489477553571,1.6153607928151157
2016-11-23,ADANIPORTS,EQ,260.8,263.95,264.7,258.1,262.8,263.7,261.96,4191100,109792022200000.0,38810.0,2446748,0.5838,0.01111963190184051,18.005532775443758,0.011058263306743137,1.633323010219885
2016-11-24,ADANIPORTS,EQ,263.7,263.7,263.7,256.15,257.5,257.7,259.1,4052569,105004072255000.0,32735.0,2186225,0.5395000000000001,-0.022753128555176305,18.193675882199635,-0.023015975700921593,1.5961598017962244
2016-11-25,ADANIPORTS,EQ,257.7,260.0,266.0,255.75,266.0,265.05,262.91,3644381,95813401260000.0,39420.0,1465404,0.4021,0.028521536670547132,17.672654128586426,0.028122369775495697,1.6416847321152086
2016-11-28,ADANIPORTS,EQ,265.05,266.95,274.5,264.15,273.4,272.75,268.53,5898358,158390599200000.0,45284.0,2777602,0.4709,0.02905112242973029,16.49631856861003,0.028637137279365153,1.6893775162589064
2016-11-29,ADANIPORTS,EQ,272.75,275.0,280.0,267.6,277.2,276.9,275.49,4965658,136800139855000.0,60466.0,2543582,0.5122,0.015215398716773576,15.180753049805423,0.015100805463735939,1.7150820687519384
2016-11-30,ADANIPORTS,EQ,276.9,278.9,281.9,276.25,276.7,277.9,279.34,4877016,136234280015000.02,54222.0,2679002,0.5493,0.003611412062116237,13.61101406760913,0.0036049065715418192,1.7212759368225483
2016-12-01,ADANIPORTS,EQ,277.9,280.0,280.35,271.7,274.65,275.1,275.18,2039195,56114941004999.99,20167.0,801986,0.3933,-0.010075566750629594,12.297886799695723,-0.010126668817929048,1.7039331062248402
2016-12-02,ADANIPORTS,EQ,275.1,273.7,274.4,264.25,265.7,265.9,269.93,2854273,77045113705000.0,33213.0,1502752,0.5265,-0.03344238458742288,11.933646319334883,-0.03401436968155486,1.646949519975227
2016-12-05,ADANIPORTS,EQ,265.9,266.5,273.4,263.7,269.0,268.7,268.42,4802020,128895626895000.0,46234.0,1747270,0.3639,0.010530274539300555,11.424837612630528,0.010475217372471477,1.6642923505729355
2016-12-06,ADANIPORTS,EQ,268.7,274.0,274.5,270.1,272.3,271.9,272.36,3001729,81755698055000.0,29404.0,1148712,0.3827,0.01190919240788979,10.221358893653742,0.011838836016979439,1.6841127283988877
2016-12-07,ADANIPORTS,EQ,271.9,272.5,282.9,272.3,278.2,277.4,277.06,3768935,104423307075000.0,35152.0,1099416,0.2917,0.020228025009194628,9.334505878797064,0.02002615624230625,1.7181790027872434
2016-12-08,ADANIPORTS,EQ,277.4,279.9,288.3,279.9,287.0,287.1,285.9,4172911,119304065909999.98,46207.0,1649217,0.3952,0.03496755587599143,9.712500084737878,0.03437007924628713,1.7782595230721616
2016-12-09,ADANIPORTS,EQ,287.1,289.45,291.3,284.25,285.6,285.65,287.32,3130514,89947296190000.0,37841.0,1280786,0.4090999999999999,-0.005050505050505194,8.694181357378142,-0.005063301956546874,1.7692784143697766
2016-12-12,ADANIPORTS,EQ,285.65,285.0,285.45,279.3,281.0,281.35,281.61,1781321,50163052505000.0,32335.0,820590,0.4607,-0.01505338701207759,8.943050815914765,-0.015167839291183424,1.7426447816661534
2016-12-13,ADANIPORTS,EQ,281.35,281.4,287.2,278.45,287.0,286.0,284.02,2703309,76779794390000.0,37463.0,1308007,0.4839,0.016527456904211757,9.574558874061688,0.01639236494056452,1.7714462681944902
2016-12-14,ADANIPORTS,EQ,286.0,287.45,288.35,282.1,283.85,283.85,284.05,2454540,69721961675000.0,37131.0,1340274,0.546,-0.00751748251748241,9.878265282998434,-0.007545881203117249,1.7581294518426787
2016-12-15,ADANIPORTS,EQ,283.85,290.1,291.65,283.05,284.5,284.25,287.39,4952579,142331926255000.0,56248.0,1572575,0.3175,0.001409194997357588,10.078943658164162,0.0014082030139100164,1.7606069990709223
2016-12-16,ADANIPORTS,EQ,284.25,286.0,286.0,279.2,279.8,280.25,280.89,3752270,105396317095000.0,42993.0,2409180,0.6421,-0.014072119613016687,9.849839365573587,-0.014172070678376105,1.7358315267884818
2016-12-19,ADANIPORTS,EQ,280.25,280.9,281.0,275.25,276.2,276.45,276.56,2479261,68566160545000.01,27144.0,1566673,0.6319,-0.013559322033898313,8.876952713345316,-0.01365208916832732,1.7122948281201635
2016-12-20,ADANIPORTS,EQ,276.45,276.1,276.1,268.45,272.2,272.4,272.21,1657363,45114365500000.0,18713.0,604932,0.365,-0.014650027129679888,8.262488155973287,-0.014758398508584698,1.6872096624341926
2016-12-21,ADANIPORTS,EQ,272.4,274.4,275.65,270.1,273.0,274.2,273.34,2500157,68338620690000.0,25068.0,1474458,0.5897,0.0066079295154184425,7.792465997171315,0.006586192852856655,1.6983586249612908
2016-12-22,ADANIPORTS,EQ,274.2,271.75,273.5,261.1,263.8,263.55,265.92,2771674,73704235015000.0,41986.0,1187635,0.4285,-0.03884026258205686,7.151228731463002,-0.03961466382699809,1.6323939300092931
2016-12-23,ADANIPORTS,EQ,263.55,262.15,268.5,259.05,263.0,262.9,263.08,3336863,87787444520000.0,32572.0,1241539,0.3721,-0.002466325175488615,7.343337474502932,-0.0024693715653804553,1.6283679157633963
2016-12-26,ADANIPORTS,EQ,262.9,262.0,262.0,257.25,260.5,260.0,259.25,2684615,69599614585000.0,27359.0,1340827,0.4994,-0.011030810193989993,8.168019714344135,-0.011092100720307679,1.6104056983586272
2016-12-27,ADANIPORTS,EQ,260.0,261.0,269.65,258.2,267.5,266.95,264.7,5604754,148359372445000.0,30630.0,3710098,0.662,0.026730769230769225,8.384032442761905,0.02637974393066749,1.6534530814493675
2016-12-28,ADANIPORTS,EQ,266.95,267.9,271.85,267.1,267.55,268.5,268.96,3862488,103886630845000.0,32818.0,2287692,0.5922999999999999,0.005806330773553192,8.481130758846593,0.005789539002724238,1.6630535769588133
2016-12-29,ADANIPORTS,EQ,268.5,268.0,268.1,262.65,264.1,264.65,264.43,4400374,116360794300000.0,35536.0,2554650,0.5806,-0.014338919925512172,8.767080697053904,-0.014442715644922888,1.6392071848869643
2016-12-30,ADANIPORTS,EQ,264.65,265.0,271.15,264.4,267.45,268.45,267.86,3744173,100290618965000.0,32748.0,1938424,0.5177,0.014358586812771579,8.659471541018393,0.014256478564581931,1.6627438835552826
2017-01-02,ADANIPORTS,EQ,268.45,269.8,276.9,267.0,274.0,273.8,270.73,2622173,70988990340000.0,20424.0,1165259,0.4443999999999999,0.019929223319054,8.562762097485125,0.019733235985770183,1.6958810777330469
2017-01-03,ADANIPORTS,EQ,273.8,275.2,277.7,272.05,274.0,273.95,274.98,2064823,56777994320000.01,21844.0,967184,0.4684,0.0005478451424396624,8.54249863307114,0.0005476951300761443,1.6968101579436383
2017-01-04,ADANIPORTS,EQ,273.95,275.15,276.9,272.2,275.25,274.9,274.96,2741205,75372951530000.0,31041.0,1634460,0.5963,0.0034677860923526538,8.517354960761091,0.0034617871867753305,1.702694332610718
2017-01-05,ADANIPORTS,EQ,274.9,276.3,288.9,275.5,285.9,287.5,283.99,5997054,170309586450000.0,68394.0,2750478,0.4586,0.0458348490360132,8.549014640125208,0.0448154650662052,1.7807370703004055
2017-01-06,ADANIPORTS,EQ,287.5,288.8,291.8,285.0,285.25,286.05,288.97,5651466,163309730730000.0,61136.0,3473423,0.6146,-0.005043478260869483,8.57695006221365,-0.005056239522867284,1.771755961598021
2017-01-09,ADANIPORTS,EQ,286.05,286.35,289.0,282.6,284.55,284.7,286.25,2877279,82361085825000.0,28297.0,1823327,0.6337,-0.004719454640797149,8.748805933637065,-0.004730626430545978,1.7633942397026972
2017-01-10,ADANIPORTS,EQ,284.7,285.1,294.7,285.0,293.9,293.9,290.7,5779720,168015803290000.0,72020.0,3080245,0.5329,0.032314717246224145,9.438646758559361,0.03180357914087984,1.8203778259523102
2017-01-11,ADANIPORTS,EQ,293.9,295.9,299.75,294.5,294.6,295.65,297.38,3323800,98841992305000.0,58742.0,1527096,0.4594,0.005954406260632927,10.342541172072728,0.005936748841967291,1.831217095075878
2017-01-12,ADANIPORTS,EQ,295.65,297.0,298.85,289.55,292.45,292.75,294.19,3420733,100635495415000.0,37961.0,1572996,0.4598,-0.0098088956536444,10.87544917408581,-0.009857319789012066,1.8132548776711088
2017-01-13,ADANIPORTS,EQ,292.75,294.5,295.15,290.55,293.55,294.05,293.15,1699998,49835446825000.0,19650.0,560133,0.3295,0.004440649017933396,11.569880361534743,0.004430818428138262,1.821306906162902
2017-01-16,ADANIPORTS,EQ,294.05,294.7,302.95,292.4,301.25,300.65,299.4,3614730,108225654380000.0,44027.0,1348545,0.3731,0.02244516238734895,12.741338647394656,0.02219697657961256,1.8621864354289284
2017-01-17,ADANIPORTS,EQ,300.65,302.45,302.45,292.6,294.9,294.85,295.71,2231245,65980249710000.0,23516.0,383954,0.1721,-0.019291535007483596,13.204818448749384,-0.01948004503906435,1.8262620006193901
2017-01-18,ADANIPORTS,EQ,294.85,296.75,300.55,290.05,292.0,291.9,295.03,2613239,77097618730000.0,33590.0,913846,0.3497,-0.010005087332542129,13.450164105874554,-0.01005547458644423,1.80799008981109
2017-01-19,ADANIPORTS,EQ,291.9,292.1,297.5,292.0,295.15,295.35,295.21,2290542,67618477400000.0,26571.0,813303,0.3550999999999999,0.01181911613566311,13.283948317273941,0.011749815893175378,1.8293589346546955
2017-01-20,ADANIPORTS,EQ,295.35,295.0,296.35,283.4,284.25,284.15,289.13,3279639,94822712340000.0,38077.0,1240308,0.3782,-0.03792111054680902,12.54089206099296,-0.038658826010113896,1.759987612263862
2017-01-23,ADANIPORTS,EQ,284.15,285.15,289.35,284.15,285.95,286.25,286.39,2261781,64775483325000.0,18406.0,716383,0.3167,0.007390462783741114,11.365870830609714,0.007363287125319037,1.7729947352121436
2017-01-24,ADANIPORTS,EQ,286.25,287.0,294.95,286.0,294.9,293.15,291.16,1945278,56639326179999.99,23856.0,432805,0.2225,0.024104803493449678,10.799430723358892,0.023818868541774584,1.8157324248993532
2017-01-25,ADANIPORTS,EQ,293.15,295.25,306.1,294.45,304.5,304.65,300.86,4477090,134698226920000.0,49029.0,1826751,0.408,0.03922906361930756,10.872080370389225,0.038479153284279324,1.8869619077113695
2017-01-27,ADANIPORTS,EQ,304.65,305.0,308.95,302.1,304.0,303.95,305.2,3386640,103358997950000.0,44176.0,943358,0.2786,-0.002297718693582751,10.13406709030113,-0.0023003624997718357,1.8826262000619425
2017-01-30,ADANIPORTS,EQ,303.95,303.75,305.85,301.35,303.5,302.6,303.51,2241418,68030043954999.99,31135.0,968991,0.4322999999999999,-0.004441519986839837,9.329027633156313,-0.00445141284047585,1.8742644781666191
2017-01-31,ADANIPORTS,EQ,302.6,303.5,305.95,292.5,293.7,293.35,298.19,3859712,115093691470000.0,61220.0,1935581,0.5015,-0.030568407138136133,8.443061617383151,-0.03104536598238663,1.8169711985134755
2017-02-01,ADANIPORTS,EQ,293.35,295.55,306.0,293.65,304.3,304.6,300.25,3158512,94835857550000.0,44791.0,1135905,0.3596,0.038350093744673686,7.806466196360872,0.03763300508919262,1.8866522143078395
2017-02-02,ADANIPORTS,EQ,304.6,305.45,308.6,301.2,302.7,304.15,305.2,3018242,92117352265000.0,51384.0,1139094,0.3774,-0.0014773473407749815,6.872266920952365,-0.0014784396943472815,1.8838649736760646
2017-02-03,ADANIPORTS,EQ,304.15,304.55,311.25,301.7,304.3,303.55,305.85,3352462,102536434920000.0,33132.0,1381035,0.4119,-0.0019727108334701704,6.9229381312890705,-0.001974659190271139,1.8801486528336988
2017-02-06,ADANIPORTS,EQ,303.55,305.85,311.0,302.6,308.65,309.2,307.26,2426463,74554686135000.0,31867.0,904359,0.3727,0.01861307857025185,7.187807659404963,0.018441975136823677,1.9151440074326456
2017-02-07,ADANIPORTS,EQ,309.2,309.3,310.4,301.25,303.85,303.65,305.65,1803476,55122654450000.0,19676.0,565788,0.3137,-0.017949547218628736,6.763335268090605,-0.018112594369682565,1.8807680396407593
2017-02-08,ADANIPORTS,EQ,303.65,306.05,306.9,299.0,305.05,305.55,303.9,1581009,48046915185000.0,16715.0,468983,0.2966,0.006257204017783735,6.926037828457794,0.006237708997340268,1.8925363889749187
2017-02-09,ADANIPORTS,EQ,305.55,306.5,308.1,300.85,305.0,304.8,304.27,2032244,61835210895000.01,27929.0,900305,0.443,-0.002454590083456054,7.0498278255322155,-0.002457607528433299,1.8878909879219612
2017-02-10,ADANIPORTS,EQ,304.8,305.6,313.7,305.1,311.5,311.25,311.04,5313049,165255020400000.0,48394.0,2318284,0.4363,0.021161417322834497,7.436968026170185,0.020940623966426014,1.9278414369773962
2017-02-13,ADANIPORTS,EQ,311.25,313.2,314.8,304.6,309.05,309.55,310.17,2291161,71064963510000.0,20377.0,429302,0.1873999999999999,-0.005461847389558239,7.635069279054387,-0.005476817813676237,1.917311861257359
2017-02-14,ADANIPORTS,EQ,309.55,310.0,315.9,305.25,306.15,307.0,311.7,6996004,218065900275000.0,67807.0,1604989,0.2294,-0.00823776449685032,7.7785552034972465,-0.008271882378044038,1.901517497677303
2017-02-15,ADANIPORTS,EQ,307.0,308.1,313.5,297.0,299.85,299.95,304.79,4562477,139061108745000.0,60951.0,1275480,0.2796,-0.02296416938110757,7.660242541244737,-0.02323195348809513,1.8578507277795016
2017-02-16,ADANIPORTS,EQ,299.95,300.0,303.0,294.0,299.55,298.6,298.4,2837571,84674396135000.0,37356.0,579430,0.2042,-0.004500750125020714,7.386155256620684,-0.004510908994011967,1.8494890058841782
2017-02-17,ADANIPORTS,EQ,298.6,300.1,302.5,295.8,296.0,297.25,298.64,2264046,67613708115000.0,36622.0,618202,0.2731,-0.004521098459477679,7.317977143644625,-0.0045313495341989165,1.8411272839888544
2017-02-20,ADANIPORTS,EQ,297.25,298.2,302.9,296.1,300.0,300.3,300.4,1690844,50793123900000.0,19478.0,371531,0.2197,0.010260723296888097,6.110393970514771,0.010208439418393337,1.8600185816042152
2017-02-21,ADANIPORTS,EQ,300.3,300.5,305.4,298.3,303.8,304.15,302.53,2559043,77418701195000.0,23958.0,608749,0.2379,0.012820512820512775,4.83378665460833,0.012739025777429712,1.883864973676064
2017-02-22,ADANIPORTS,EQ,304.15,305.0,306.5,297.45,299.9,300.3,301.71,3507421,105823894175000.0,51982.0,1023299,0.2918,-0.012658227848101111,4.29664495809846,-0.012739025777429601,1.8600185816042154
2017-02-23,ADANIPORTS,EQ,300.3,300.35,303.4,295.8,297.0,297.25,298.14,6593433,196577786025000.0,33236.0,4599280,0.6976000000000001,-0.010156510156510201,4.499005738248831,-0.010208439418393426,1.8411272839888544
2017-02-27,ADANIPORTS,EQ,297.25,297.0,300.7,295.0,296.9,296.65,297.41,2116155,62935519725000.0,31125.0,885577,0.4185,-0.0020185029436502466,4.713170237263703,-0.002020542866239083,1.837410963146488
2017-02-28,ADANIPORTS,EQ,296.65,297.65,303.35,296.8,301.15,301.75,300.1,2570349,77136218395000.0,51423.0,1099315,0.4277,0.017191977077364085,4.717807112270105,0.017045867272988815,1.8689996903066
2017-03-01,ADANIPORTS,EQ,301.75,302.95,305.0,301.15,301.95,302.5,303.6,1892520,57455967220000.01,32302.0,743983,0.3931,0.0024855012427507095,4.182545183467021,0.0024824174932553587,1.8736450913595577
2017-03-02,ADANIPORTS,EQ,302.5,303.75,305.7,292.0,293.75,293.85,299.84,2458242,73707238165000.0,39501.0,992856,0.4039,-0.02859504132231394,4.64482946841882,-0.02901184441223659,1.8200681325487804
2017-03-03,ADANIPORTS,EQ,293.85,293.0,297.4,291.0,296.95,296.35,295.52,2871834,84867928860000.0,42269.0,1406720,0.4897999999999999,0.00850774204526128,4.828355800690465,0.008471755175187808,1.8355528027253059
2017-03-06,ADANIPORTS,EQ,296.35,297.85,304.9,296.45,304.0,303.15,300.49,1877927,56429445340000.0,29453.0,839809,0.4472,0.022945841066306594,4.823175275486192,0.022686544283892402,1.8776711056054542
2017-03-07,ADANIPORTS,EQ,303.15,303.0,309.4,301.95,309.0,308.25,306.77,4069985,124856195545000.0,61262.0,1377495,0.3385,0.016823354774863963,4.754302760454096,0.016683409526714002,1.9092598327655659
2017-03-08,ADANIPORTS,EQ,308.25,308.25,309.0,300.85,307.0,306.5,305.34,2786117,85071850465000.0,52881.0,1275419,0.4578,-0.005677210056772131,4.84489625668714,-0.00569338666818762,1.8984205636419982
2017-03-09,ADANIPORTS,EQ,306.5,306.5,306.5,299.7,300.25,300.9,301.56,2564963,77348875225000.0,48136.0,1173390,0.4575,-0.018270799347471556,4.7893274993423045,-0.018439771740266658,1.8637349024465815
